COD_INE;ID_REL;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
03028000000;1030285;03;Alacant/Alicante;Beniarrés;1078;2021,3756;20473;03028000101;Beniarrés;1033;0821-1;-0,37904234;38,82007885;Mapa;385;MDT
03029000000;1030298;03;Alacant/Alicante;Benigembla;512;1845,4265;17576;03029000101;Benigembla;284;0822-1;-0,10982699;38,75633514;Mapa;311;MDT
03030000000;1030302;03;Alacant/Alicante;Benidoleig;1232;748,4278;13133;03030000101;Benidoleig;707;0822-1;-0,03173239;38,791917;Mapa;124;MDT
03031000000;1030319;03;Alacant/Alicante;Benidorm;69738;3850,9874;39091;03031000102;Benidorm;67891;0848-3;-0,1306853;38,53427136;Mapa;11;MDT
03032000000;1030324;03;Alacant/Alicante;Benifallim;106;1368,8379;18200;03032000101;Benifallim;103;0847-1;-0,39922559;38,66273419;Mapa;738;MDT
03033000000;1030330;03;Alacant/Alicante;Benifato;139;1188,0505;15536;03033000101;Benifato;85;0821-4;-0,22888967;38,67369418;Mapa;663;MDT
03034000000;1030345;03;Alacant/Alicante;Benijófar;3427;435,9954;8848;03034000101;Benijófar;2366;0914-3;-0,73828051;38,0808408;Mapa;22;MDT
03035000000;1030358;03;Alacant/Alicante;Benilloba;740;953,8103;16495;03035000101;Benilloba;679;0821-3;-0,3908201;38,69955909;Mapa;521;MDT
03036000000;1030361;03;Alacant/Alicante;Benillup;108;337,8822;10655;03036000101;Benillup;106;0821-1;-0,3789958;38,75380301;Mapa;564;MDT
03037000000;1030377;03;Alacant/Alicante;Benimantell;499;3792,79;42148;03037000101;Benimantell;371;0821-4;-0,20984798;38,67659254;Mapa;546;MDT
03038000000;1030383;03;Alacant/Alicante;Benimarfull;410;556,3613;10384;03038000101;Benimarfull;366;0821-1;-0,39099875;38,77584801;Mapa;414;MDT
03039000000;1030396;03;Alacant/Alicante;Benimassot;93;951,2727;14024;03039000101;Benimassot;93;0821-4;-0,291855;38,74905825;Mapa;725;MDT
03040000000;1030400;03;Alacant/Alicante;Benimeli;419;350,4942;11959;03040000101;Benimeli;380;0822-1;-0,04146491;38,82296616;Mapa;93;MDT
03041000000;1030417;03;Alacant/Alicante;Benissa;11871;6971,07;53880;03041000101;Benissa;7284;0822-4;0,05043358;38,7151969;Mapa;254;MDT
03042000000;1030422;03;Alacant/Alicante;el Poble Nou de Benitatxell/Benitachell;4687;1268,85;17431;03042000102;el Poble Nou de Benitatxell/Benitachell;1805;0822-4;0,144742727;38,73241632;Investigación;159;Investigación
03043000000;1030438;03;Alacant/Alicante;Biar;3612;9816,5159;40760;03043000101;Biar;3361;0846-1;-0,76597374;38,62996229;Mapa;697;MDT
03044000000;1030443;03;Alacant/Alicante;Bigastro;7130;409,8141;13443;03044000101;Bigastro;7124;0913-4;-0,89528476;38,06301558;Mapa;23;MDT
03045000000;1030456;03;Alacant/Alicante;Bolulla;413;1357,1512;16389;03045000101;Bolulla;258;0822-3;-0,11168494;38,67657681;Mapa;213;MDT
03046000000;1030469;03;Alacant/Alicante;Busot;3343;3384,1908;27619;03046000101;Busot;598;0872-1;-0,42050568;38,4819618;Mapa;312;MDT
03047000000;1030475;03;Alacant/Alicante;Calp;24096;2350,9119;28830;03047000101;Calp;12135;0848-2;0,04453809;38,64526261;Mapa;55;MDT
03048000000;1030481;03;Alacant/Alicante;Callosa d'en Sarrià;7653;3466,1654;30558;03048000102;Callosa d'en Sarrià;6702;0848-1;-0,12235041;38,65164066;Mapa;250;MDT
03049000000;1030494;03;Alacant/Alicante;Callosa de Segura;19315;2490,77;41368;03049000101;Callosa de Segura;17296;0913-2;-0,87933854;38,12258136;Mapa;20;MDT
03050000000;1030507;03;Alacant/Alicante;el Campello;29409;5526,7822;51303;03050000204;el Campello;16139;0872-1;-0,40086509;38,42754724;Mapa;26;MDT
03051000000;1030514;03;Alacant/Alicante;el Camp de Mirra/Campo de Mirra;433;2181,5853;26539;03051000101;el Camp de Mirra/Campo de Mirra;404;0820-3;-0,778961778;38,68728729;Investigación;585;Investigación
03052000000;1030529;03;Alacant/Alicante;Cañada;1191;1932,4451;24508;03052000101;Cañada;1158;0820-3;-0,80952172;38,67518917;Mapa;556;MDT
03053000000;1030535;03;Alacant/Alicante;Castalla;11097;11459,9725;56120;03053000101;Castalla;9014;0846-2;-0,67026538;38,59657643;Mapa;669;MDT
03054000000;1030540;03;Alacant/Alicante;Castell de Castells;426;4592,67;28244;03054000101;Castell de Castells;377;0821-4;-0,19391054;38,72499704;Mapa;549;MDT
03055000000;1030553;03;Alacant/Alicante;Catral;8976;2002,31;20330;03055000102;Catral;7197;0914-1;-0,80464175;38,15964959;Mapa;8;MDT
03056000000;1030566;03;Alacant/Alicante;Cocentaina;11298;5294,4709;38405;03056000401;Cocentaina;9367;0821-3;-0,44022067;38,74541202;Mapa;433;MDT
03057000000;1030572;03;Alacant/Alicante;Confrides;282;3998,3328;30719;03057000201;Confrides;132;0821-4;-0,26810894;38,68353731;Mapa;780;MDT
03058000000;1030588;03;Alacant/Alicante;Cox;7431;1670,97;35761;03058000201;Cox;7325;0913-2;-0,88437585;38,13972138;Mapa;16;MDT
03059000000;1030591;03;Alacant/Alicante;Crevillent;29881;10455,01;51135;03059000202;Crevillent;24081;0893-3;-0,80855322;38,24881414;Mapa;129;MDT
03060000000;1030605;03;Alacant/Alicante;Quatretondeta;133;1670,4812;18277;03060000101;Quatretondeta;131;0821-4;-0,31641906;38,72386675;Mapa;620;MDT
03061000000;1030612;03;Alacant/Alicante;Daya Nueva;1758;709,3467;11032;03061000101;Daya Nueva;1610;0914-1;-0,76103525;38,11371672;Mapa;8;MDT
03062000000;1030627;03;Alacant/Alicante;Daya Vieja;683;314,2879;7310;03062000101;Daya Vieja;531;0914-1;-0,73805702;38,1047248;Mapa;6;MDT
03063000000;1030633;03;Alacant/Alicante;Dénia;43899;6634,37;97181;03063000101;Dénia;25454;0796-4;0,10661934;38,84122705;Mapa;13;MDT
03064000000;1030648;03;Alacant/Alicante;Dolores;7799;1870,1083;21304;03064000101;Dolores;6460;0914-1;-0,76969869;38,13897736;Mapa;4;MDT
03065000000;1030651;03;Alacant/Alicante;Elx/Elche;235580;32650,14;91867;03065001101;Elx/Elche;191429;0893-1;-0,698854923;38,26536234;Investigación;81;Investigación
03066000000;1030664;03;Alacant/Alicante;Elda;52297;4559,75;30494;03066000101;Elda;50679;0871-1;-0,79611046;38,47878894;Mapa;395;MDT
03067000000;1030670;03;Alacant/Alicante;Fageca;104;1017,479;15760;03067000101;Fageca;101;0821-4;-0,26771337;38,73467536;Mapa;769;MDT
03068000000;1030686;03;Alacant/Alicante;Famorca;48;972,4032;12929;03068000101;Famorca;48;0821-4;-0,24604552;38,73219338;Mapa;684;MDT
03069000000;1030699;03;Alacant/Alicante;Finestrat;7909;4225,3968;29962;03069000202;Finestrat;2217;0847-4;-0,2117688;38,56697349;Mapa;264;MDT
03070000000;1030703;03;Alacant/Alicante;Formentera del Segura;4446;433,1745;12939;03070000201;Formentera del Segura;2755;0914-3;-0,74649853;38,08423377;Mapa;8;MDT
03071000000;1030710;03;Alacant/Alicante;Gata de Gorgos;6364;2032,93;20026;03071000101;Gata de Gorgos;5067;0822-2;0,08427495;38,7732101;Mapa;79;MDT
03072000000;1030725;03;Alacant/Alicante;Gaianes;548;957,1426;12485;03072000101;Gaianes;316;0821-1;-0,40755768;38,81311114;Mapa;420;MDT
03073000000;1030731;03;Alacant/Alicante;Gorga;270;910,6836;18983;03073000101;Gorga;241;0821-3;-0,35671735;38,71833445;Mapa;542;MDT
03074000000;1030746;03;Alacant/Alicante;Granja de Rocamora;2626;716,89;41219;03074000101;Granja de Rocamora;2565;0913-2;-0,89001674;38,15262779;Mapa;17;MDT
03075000000;1030759;03;Alacant/Alicante;el Castell de Guadalest;258;1596,02;21929;03075000101;el Castell de Guadalest;174;0821-4;-0,19735239;38,67694213;Mapa;571;MDT
03076000000;1030762;03;Alacant/Alicante;Guardamar del Segura;16138;3393,72;33048;03076000103;Guardamar del Segura;12549;0914-2;-0,65477035;38,08988071;Mapa;27;MDT
03077000000;1030778;03;Alacant/Alicante;el Fondó de les Neus/Hondón de las Nieves;2684;6885,1772;36777;03077000201;el Fondó de les Neus/Hondón de las Nieves;1203;0892-2;-0,85486637;38,30855695;Mapa;367;MDT
03078000000;1030784;03;Alacant/Alicante;Hondón de los Frailes;1261;1254,5898;14915;03078000101;Hondón de los Frailes;566;0892-2;-0,92699487;38,27358559;Mapa;413;MDT
03079000000;1030797;03;Alacant/Alicante;Ibi;23677;6252,4351;30903;03079000101;Ibi;23013;0846-2;-0,57466482;38,62745682;Mapa;754;MDT
03080000000;1030801;03;Alacant/Alicante;Jacarilla;2039;1220,4205;18436;03080000101;Jacarilla;1900;0913-4;-0,86635637;38,06070041;Mapa;25;MDT
03081000000;1030818;03;Alacant/Alicante;Xaló;2931;3458,6303;31489;03081000101;Xaló;1829;0822-4;-0,01192072;38,74069906;Mapa;188;MDT
03082000000;1030823;03;Alacant/Alicante;Xàbia/Jávea;28731;6892,9;59679;03082000214;Xàbia/Jávea;13082;0823-1;0,163523555;38,78906246;Investigación;46;Investigación
03083000000;1030839;03;Alacant/Alicante;Xixona/Jijona;6860;16376,0691;68034;03083000101;Xixona/Jijona;6418;0847-3;-0,507189631;38,53941113;Investigación;448;Investigación
03084000000;1030844;03;Alacant/Alicante;l'Orxa/Lorcha;565;3176,4696;24599;03084000101;l'Orxa/Lorcha;525;0795-4;-0,311838984;38,84540041;Investigación;261;Investigación
03085000000;1030857;03;Alacant/Alicante;Llíber;967;2193,274;26922;03085000101;Llíber;401;0822-4;0,006304;38,74347137;Mapa;191;MDT
03086000000;1030860;03;Alacant/Alicante;Millena;243;977,3401;16190;03086000101;Millena;108;0821-3;-0,36337482;38,73087323;Mapa;635;MDT
03088000000;1030882;03;Alacant/Alicante;Monforte del Cid;8619;7952,2261;49689;03088000301;Monforte del Cid;6293;0871-3;-0,72989187;38,37928097;Mapa;228;MDT
03089000000;1030895;03;Alacant/Alicante;Monòver/Monóvar;12387;15235,6842;54964;03089000401;Monòver/Monóvar;9956;0871-1;-0,839000344;38,43694476;Investigación;389;Investigación
03090000000;1030909;03;Alacant/Alicante;Mutxamel;26192;4765,3187;34880;03090000114;Mutxamel;14535;0872-3;-0,44522331;38,41368396;Mapa;63;MDT
03091000000;1030916;03;Alacant/Alicante;Murla;540;581,336;11828;03091000101;Murla;287;0822-1;-0,08306874;38,75958883;Mapa;283;MDT
03092000000;1030921;03;Alacant/Alicante;Muro de Alcoy;9303;3024,3942;31128;03092000401;Muro de Alcoy;7992;0821-1;-0,4357044;38,77998192;Mapa;391;MDT
03093000000;1030937;03;Alacant/Alicante;Novelda;25592;7572,424;42521;03093000202;Novelda;23144;0871-3;-0,76539782;38,38606382;Mapa;241;MDT
03094000000;1030942;03;Alacant/Alicante;la Nucia;18624;2136,1299;30865;03094000103;la Nucia;5352;0848-1;-0,12289748;38,61761623;Mapa;216;MDT
03095000000;1030955;03;Alacant/Alicante;Ondara;7085;1041,3359;20045;03095000101;Ondara;6418;0822-2;0,01764367;38,82692459;Mapa;36;MDT
03096000000;1030968;03;Alacant/Alicante;Onil;7580;4841,0481;33675;03096000101;Onil;7122;0846-2;-0,6740463;38,62952092;Mapa;701;MDT
03097000000;1030974;03;Alacant/Alicante;Orba;2348;1772,9579;26196;03097000304;Orba;1189;0822-1;-0,06371253;38,78039233;Mapa;154;MDT
03098000000;1030980;03;Alacant/Alicante;Orxeta;812;2406,2327;30104;03098000102;Orxeta;542;0847-4;-0,2618598;38,56400384;Mapa;176;MDT
03099000000;1030993;03;Alacant/Alicante;Orihuela;80784;36536,91;234095;03099002102;Orihuela;31830;0913-2;-0,949954565;38,08522582;Investigación;24;Investigación
03100000000;1031007;03;Alacant/Alicante;Parcent;997;1177,04;15015;03100000101;Parcent;661;0822-3;-0,06446788;38,74571695;Mapa;290;MDT
03101000000;1031014;03;Alacant/Alicante;Pedreguer;8280;2958,2241;24883;03101000104;Pedreguer;5760;0822-2;0,03432468;38,7935383;Mapa;85;MDT
03102000000;1031029;03;Alacant/Alicante;Pego;10295;5284,6658;33677;03102000102;Pego;9368;0796-3;-0,11803172;38,84201714;Mapa;82;MDT
03103000000;1031035;03;Alacant/Alicante;Penàguila;287;4991,51;47887;03103000101;Penàguila;233;0821-3;-0,35881625;38,67944195;Mapa;682;MDT
03104000000;1031040;03;Alacant/Alicante;Petrer;33978;10428,11;43761;03104000103;Petrer;28669;0871-1;-0,76953712;38,48480043;Mapa;465;MDT
03105000000;1031053;03;Alacant/Alicante;el Pinós/Pinoso;8084;12646,02;59560;03105000801;el Pinós/Pinoso;6724;0870-3;-1,04195399;38,40441177;Mapa;591;MDT
03106000000;1031066;03;Alacant/Alicante;Planes;695;3886,7596;27974;03106000401;Planes;535;0821-2;-0,34478535;38,78583429;Mapa;451;MDT
03107000000;1031072;03;Alacant/Alicante;Polop;5186;2255,93;22516;03107000201;Polop;3532;0848-1;-0,12654723;38,62255314;Mapa;239;MDT
03109000000;1031091;03;Alacant/Alicante;Rafal;4634;156,44;6594;03109000101;Rafal;4578;0914-1;-0,84889051;38,10480713;Mapa;13;MDT
03110000000;1031105;03;Alacant/Alicante;el Ràfol d'Almúnia;731;487,7576;12870;03110000101;el Ràfol d'Almúnia;435;0822-1;-0,05280018;38,82066727;Mapa;87;MDT
03111000000;1031112;03;Alacant/Alicante;Redován;8123;944,7868;22932;03111000102;Redován;7125;0913-2;-0,90524865;38,1140353;Mapa;28;MDT
03112000000;1031127;03;Alacant/Alicante;Relleu;1171;7677,3;41044;03112000101;Relleu;646;0847-2;-0,31086389;38,58727823;Mapa;435;MDT
03113000000;1031133;03;Alacant/Alicante;Rojales;16943;2772,86;37034;03113000103;Rojales;4930;0914-1;-0,7231866;38,08892037;Mapa;8;MDT
03114000000;1031148;03;Alacant/Alicante;la Romana;2605;4329,3741;31883;03114000102;la Romana;1564;0870-4;-0,8960138;38,36742371;Mapa;419;MDT
03115000000;1031151;03;Alacant/Alicante;Sagra;435;561,9059;11673;03115000101;Sagra;427;0822-1;-0,06512199;38,81142807;Mapa;103;MDT
03116000000;1031164;03;Alacant/Alicante;Salinas;1678;6171,1716;32115;03116000101;Salinas;1295;0845-4;-0,91278122;38,52006995;Mapa;493;MDT
03117000000;1031170;03;Alacant/Alicante;Sanet y Negrals;734;394,1625;8049;03117000101;Sanet y Negrals;511;0822-1;-0,03373355;38,81916633;Mapa;83;MDT
03118000000;1031186;03;Alacant/Alicante;San Fulgencio;9091;2070,11;20939;03118000203;San Fulgencio;1448;0914-1;-0,718882252;38,11200673;Investigación;3;Investigación
03119000000;1031199;03;Alacant/Alicante;Sant Joan d'Alacant;24450;963,8765;13854;03119000108;Sant Joan d'Alacant;21411;0872-3;-0,43660694;38,40151192;Mapa;40;MDT
03120000000;1031203;03;Alacant/Alicante;San Miguel de Salinas;6659;5484,62;29622;03120000103;San Miguel de Salinas;3849;0935-1;-0,78930554;37,97713811;Mapa;87;MDT
03121000000;1031210;03;Alacant/Alicante;Santa Pola;36174;5816,0985;43087;03121000106;Santa Pola;24759;0893-4;-0,55528061;38,1931155;Mapa;4;MDT
03122000000;1031225;03;Alacant/Alicante;Sant Vicent del Raspeig/San Vicente del Raspeig;59138;4055,084;38579;03122000605;Sant Vicent del Raspeig/San Vicente del Raspeig;53858;0871-4;-0,522215366;38,39603599;Investigación;105;Investigación
03123000000;1031231;03;Alacant/Alicante;Sax;9988;6348,61;31473;03123000101;Sax;8678;0846-3;-0,81692328;38,53849557;Mapa;473;MDT
03124000000;1031246;03;Alacant/Alicante;Sella;592;3883,05;29631;03124000101;Sella;482;0847-2;-0,27218087;38,60812245;Mapa;412;MDT
03125000000;1031259;03;Alacant/Alicante;Senija;623;478,6374;11096;03125000102;Senija;385;0822-4;0,04175328;38,72826598;Mapa;231;MDT
03127000000;1031278;03;Alacant/Alicante;Tàrbena;624;3167,0038;28630;03127000101;Tàrbena;434;0822-3;-0,1019394;38,69363337;Mapa;559;MDT
03128000000;1031284;03;Alacant/Alicante;Teulada;11944;3232,47;34508;03128000215;Teulada;4506;0822-4;0,10231946;38,72911733;Mapa;183;MDT
03129000000;1031297;03;Alacant/Alicante;Tibi;1731;7038,2694;35711;03129000103;Tibi;971;0846-4;-0,57799241;38,53125236;Mapa;517;MDT
03130000000;1031301;03;Alacant/Alicante;Tollos;30;1597,312;19407;03130000101;Tollos;30;0821-2;-0,27417974;38,75700785;Mapa;776;MDT
03131000000;1031318;03;Alacant/Alicante;Tormos;332;536;14453;03131000101;Tormos;277;0822-1;-0,0723226;38,80205024;Mapa;129;MDT
03132000000;1031323;03;Alacant/Alicante;la Torre de les Maçanes/Torremanzanas;683;3647,9641;29931;03132000101;la Torre de les Maçanes/Torremanzanas;512;0847-1;-0,419974923;38,60749575;Investigación;782;Investigación
03133000000;1031339;03;Alacant/Alicante;Torrevieja;83547;7176,02;47324;03133000206;Torrevieja;60869;0935-2;-0,68302608;37,97775873;Mapa;7;MDT
03134000000;1031344;03;Alacant/Alicante;la Vall d'Alcalà;164;2285,0561;24552;03134000101;Alcalà de la Jovada;109;0821-2;-0,25201489;38,79456237;Mapa;639;MDT
03135000000;1031357;03;Alacant/Alicante;la Vall d'Ebo;219;3242,5432;24069;03135000101;la Vall d'Ebo;209;0822-1;-0,15985139;38,80574426;Mapa;392;MDT
03136000000;1031360;03;Alacant/Alicante;la Vall de Gallinera;579;5363,2909;36163;03136000101;Benialí;130;0821-2;-0,22174105;38,82200923;Mapa;293;MDT
03137000000;1031376;03;Alacant/Alicante;la Vall de Laguar;890;2305,4272;24361;03137000001;la Vall de Laguar;0;0822-1;-0,10944662;38,77743427;Mapa;439;MDT
03138000000;1031382;03;Alacant/Alicante;el Verger;4986;815,895;13551;03138000101;el Verger;4327;0796-4;0,01012098;38,84290338;Mapa;21;MDT
03139000000;1031395;03;Alacant/Alicante;la Vila Joiosa/Villajoyosa;34828;5924,8127;41201;03139000401;la Vila Joiosa/Villajoyosa;21641;0847-4;-0,232622623;38,50511374;Investigación;26;Investigación
03140000000;1031409;03;Alacant/Alicante;Villena;33969;34526,28;96742;03140000510;Villena;31682;0845-2;-0,86138343;38,62963811;Mapa;503;MDT
03901000000;1039016;03;Alacant/Alicante;els Poblets;2735;362,0743;8537;03901000301;Setla;403;0796-4;0,01680187;38,85116436;Mapa;13;MDT
03902000000;1039021;03;Alacant/Alicante;Pilar de la Horadada;22949;7781,26;47092;03902000103;Pilar de la Horadada;14628;0935-3;-0,79242783;37,86372554;Mapa;32;MDT
03903000000;1039037;03;Alacant/Alicante;Los Montesinos;5217;1499,03;21321;03903000101;Los Montesinos;4753;0914-3;-0,74364774;38,02749921;Mapa;19;MDT
03904000000;1039042;03;Alacant/Alicante;San Isidro;2154;1169,884;15948;03904000101;San Isidro;2123;0893-3;-0,83836588;38,17123285;Mapa;10;MDT
04001000000;1040010;04;Almería;Abla;1247;4524,4244;46589;04001000101;Abla;1142;1029-1;-2,77953953;37,1412099;Mapa;853;MDT
04002000000;1040025;04;Almería;Abrucena;1221;8367,747;58614;04002000101;Abrucena;1066;1029-1;-2,7974669;37,13218285;Mapa;986;MDT
04003000000;1040031;04;Almería;Adra;25300;8969,45;51619;04003000101;Adra;20344;1057-1;-3,02330257;36,74868325;Mapa;14;MDT
04004000000;1040046;04;Almería;Albanchez;735;3491,3;26860;04004000101;Albanchez;624;1014-1;-2,18135854;37,28686167;Mapa;487;MDT
04005000000;1040059;04;Almería;Alboloduy;615;6973,4477;47842;04005000101;Alboloduy;563;1029-4;-2,62168571;37,03339629;Mapa;381;MDT
04006000000;1040062;04;Almería;Albox;12087;16827,6;61380;04006000101;Albox;8534;0996-3;-2,146835459;37,38967753;Investigación;422;Investigación
04007000000;1040078;04;Almería;Alcolea;831;6751,6723;47344;04007000101;Alcolea;700;1043-2;-2,96066637;36,97361957;Mapa;746;MDT
04008000000;1040084;04;Almería;Alcóntar;538;9390,6745;59358;04008000101;Alcóntar;128;0994-4;-2,59756879;37,33611796;Mapa;955;MDT
04009000000;1040097;04;Almería;Alcudia de Monteagud;133;1552,04;22484;04009000101;Alcudia de Monteagud;127;1013-4;-2,26678969;37,23587193;Mapa;1025;MDT
04010000000;1040101;04;Almería;Alhabia;685;1639,4593;18386;04010000101;Alhabia;613;1044-2;-2,58702093;36,98991242;Mapa;290;MDT
04011000000;1040118;04;Almería;Alhama de Almería;3757;2624,375;25588;04011000101;Alhama de Almería;3366;1044-2;-2,56977648;36,95718281;Mapa;520;MDT
04012000000;1040123;04;Almería;Alicún;214;587,3104;14336;04012000101;Alicún;207;1044-2;-2,60215517;36,96671607;Mapa;414;MDT
04013000000;1040139;04;Almería;Almería;199237;29572,44;127373;04013000101;Almería;167051;1045-3;-2,46413188;36,83892362;Mapa;16;MDT
04014000000;1040144;04;Almería;Almócita;201;3082,5201;39310;04014000101;Almócita;195;1029-3;-2,78984397;37,00274251;Mapa;835;MDT
04015000000;1040157;04;Almería;Alsodux;129;2010,2293;32083;04015000101;Alsodux;95;1029-4;-2,59464638;37,00135999;Mapa;309;MDT
04016000000;1040160;04;Almería;Antas;3339;9973,47;42414;04016000201;Antas;1832;1014-4;-1,91715315;37,24459175;Mapa;108;MDT
04017000000;1040176;04;Almería;Arboleas;4532;6614,36;46628;04017000101;Arboleas;773;0996-3;-2,0754646;37,35116011;Mapa;270;MDT
04018000000;1040182;04;Almería;Armuña de Almanzora;313;772,17;15299;04018000101;Armuña de Almanzora;282;0995-3;-2,41135555;37,34982202;Mapa;630;MDT
04019000000;1040195;04;Almería;Bacares;240;9452,09;39976;04019000101;Bacares;239;1013-1;-2,45318749;37,26120059;Mapa;1209;MDT
04020000000;1040209;04;Almería;Bayárcal;312;3802,3734;35027;04020000101;Bayárcal;302;1028-4;-2,99562617;37,03018267;Mapa;1252;MDT
04021000000;1040216;04;Almería;Bayarque;226;2636,08;28909;04021000101;Bayarque;217;1013-1;-2,43594364;37,33068864;Mapa;817;MDT
04022000000;1040221;04;Almería;Bédar;1009;4672,13;33619;04022000201;Bédar;346;1014-4;-1,98182232;37,19030833;Mapa;401;MDT
04023000000;1040237;04;Almería;Beires;138;3883,4832;37726;04023000101;Beires;135;1029-3;-2,79152516;37,01264326;Mapa;934;MDT
04024000000;1040242;04;Almería;Benahadux;4605;1661,5387;18999;04024000101;Benahadux;4294;1045-1;-2,455766;36,925792;Investigación;115;Investigación
04026000000;1040268;04;Almería;Benitagla;53;639,68;14152;04026000101;Benitagla;53;1013-4;-2,23834784;37,23123941;Mapa;945;MDT
04027000000;1040274;04;Almería;Benizalón;253;3197,26;32485;04027000101;Benizalón;147;1013-4;-2,24165602;37,2118904;Investigación;934;Investigación
04028000000;1040280;04;Almería;Bentarique;239;1134,3564;28435;04028000101;Bentarique;234;1044-2;-2,61889692;36,98631438;Mapa;316;MDT
04029000000;1040293;04;Almería;Berja;12807;18581,24;66447;04029000401;Berja;9699;1043-4;-2,94948207;36,84732147;Mapa;340;MDT
04030000000;1040307;04;Almería;Canjáyar;1163;6692,6563;57977;04030000201;Canjáyar;1067;1029-3;-2,73944378;37,01006973;Mapa;602;MDT
04031000000;1040314;04;Almería;Cantoria;3533;7895,2;49635;04031000401;Cantoria;1874;0995-4;-2,19324978;37,35219371;Mapa;381;MDT
04032000000;1040329;04;Almería;Carboneras;8210;9546,4247;57089;04032000401;Carboneras;6893;1046-2;-1,89349648;36,99742391;Mapa;6;MDT
04033000000;1040335;04;Almería;Castro de Filabres;115;2923,5664;29594;04033000101;Castro de Filabres;115;1013-3;-2,43912676;37,18484936;Mapa;945;MDT
04034000000;1040340;04;Almería;Cóbdar;160;3199,11;31598;04034000101;Cóbdar;137;1013-2;-2,21001778;37,26157453;Mapa;606;MDT
04035000000;1040353;04;Almería;Cuevas del Almanzora;14790;26375,62;76338;04035030501;Cuevas del Almanzora;6739;1014-2;-1,880632167;37,29705933;Investigación;90;Investigación
04036000000;1040366;04;Almería;Chercos;301;1355,46;15071;04036000101;Chercos;195;1013-2;-2,258064172;37,26711184;Mapa;912;MDT
04037000000;1040372;04;Almería;Chirivel;1511;19647,14;73611;04037000601;Chirivel;1080;0973-2;-2,26658541;37,59512473;Mapa;1039;MDT
04038000000;1040388;04;Almería;Dalías;4141;14072,85;79402;04038000401;Dalías;3564;1057-2;-2,87111055;36,82078429;Mapa;411;MDT
04041000000;1040412;04;Almería;Enix;554;6684,4603;53230;04041000101;Enix;349;1044-4;-2,60175846;36,8769393;Mapa;716;MDT
